STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Guinea-Bissau,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,2.046705507606401E8,2.041672968566027E8,2.2798620329754004E8,2.323312813559322E8,2.567697302631579E8,2.8331199682299E8,2.92152321493146E8,2.9887167486004114E8,3.1887655043227667E8,3.081431833118194E8,2.876482582582974E8,4.022308651515151E8,4.302840218837715E8,4.252251768121655E8,3.5998049072856855E8,3.7395915114859086E8,3.385242325673154E8,4.518933749590704E8,4.2751432152812636E8,5.540723028283328E8,6.341872692350131E8,6.684708907851467E8,5.883092712860298E8,6.157795188071141E8,6.125020847975655E8,6.601954020136017E8,7.029651475680538E8,6.981072224224917E8,5.910341434263843E8,5.793657801351341E8,3.9134559748826927E8,4.126108715091215E8,4.667737112355795E8,5.536148001457071E8,5.821698412983041E8,6.397760406884242E8,6.347819012514939E8,7.531629980151126E8,9.526675440372885E8,8.901678333698492E8,9.401125389364358E8,1.157074319193877E9,1.0494121771141346E9,1.1096828241359422E9,1.135250721037397E9,1.152384166796375E9,1.2450742641039608E9,1.4699786061214306E9,1.5541335939169855E9,1.596227316348464E9,1.705057581099457E9,1.908094558339807E9,1.8596013840592759E9,2.1276881811201432E9,2.218393804547982E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Mali,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,2.754944775860977E8,3.437719729938551E8,3.399138670927846E8,3.5977231510219795E8,3.9521862892069393E8,4.8661728025554913E8,5.636837033047045E8,5.387473399560328E8,8.307106151799542E8,9.392280172477903E8,1.049838548109189E9,1.2227025728469892E9,1.5954229556443255E9,2.7043627888961096E9,2.234583940386761E9,1.6803047734414325E9,1.4966161265863352E9,1.3878096147490516E9,1.594347021373471E9,2.1329380071055963E9,2.4370046796281776E9,2.712207900698379E9,2.824822489246281E9,3.24841779051435E9,3.576562681842365E9,3.6807750368097157E9,3.6328018772068396E9,2.655768635566944E9,3.373322735391256E9,3.743103419630574E9,3.4148794856306424E9,3.894433432468713E9,4.0914460542127223E9,3.5215708759079313E9,4.124281593717745E9,4.647238256568301E9,5.605613011290448E9,6.485774930480341E9,7.4290669514825115E9,8.212007554031295E9,9.699047442512691E9,1.1462490840278399E10,1.2155217832878136E10,1.2710739159404459E10,1.5452791789003117E10,1.4795114602639622E10,1.5747192680910059E10,1.7081681993169497E10,1.558318117041047E10,1.674379679983289E10,1.8308362040052063E10,2.03680153812413E10,2.0477421884541363E10,2.0698560938777515E10,2.2999245262671898E10,2.2539987718764156E10,2.4813860598530674E10,2.679474723988047E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,India,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.7029883876183876E10,3.923243578403579E10,4.216148185808186E10,4.842192345912346E10,5.6480289940989944E10,5.955610522900523E10,4.558123050407104E10,5.0134942204E10,5.3085455870666664E10,5.8447995017333336E10,6.2422483054666664E10,6.735140435183296E10,7.146470066698688E10,8.551767317255133E10,9.952659793363312E10,9.847383201732423E10,1.0271645197968039E11,1.214866414413093E11,1.3730231982899506E11,1.5299544249770932E11,1.8632857930206827E11,1.9349136844557254E11,2.007156248309017E11,2.182621464131575E11,2.121576451776516E11,2.3251155484037195E11,2.489859940405897E11,2.7903358409222345E11,2.96589670895932E11,2.960420529446598E11,3.209790264200351E11,2.7010534187922638E11,2.882080702780129E11,2.7929564898252924E11,3.27274843459429E11,3.6028190964348914E11,3.928968662045158E11,4.1586756359282904E11,4.213513172249413E11,4.588210526157898E11,4.683955216544579E11,4.8544013920417053E11,5.149391403187556E11,6.077006872373179E11,7.091527288307745E11,8.203837635114454E11,9.402598887877214E11,1.2167364388349553E12,1.198895139005919E12,1.3418880169948982E12,1.675615519484959E12,1.8230518298945461E12,1.8276375904104143E12,1.8567215076215764E12,2.0391264791545168E12,2.1035883600449392E12,2.294796885663163E12,2.651474262755452E12,2.7029296416487407E12,2.835606256558195E12,2.6748515785872686E12,3.1672706232604688E12,3.3461072877309272E12,3.638489096033859E12,3.9098915338580835E12
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Côte d’Ivoire,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,5.462035593443607E8,6.182456341798309E8,6.452844737336911E8,7.610471980296532E8,9.210633265899183E8,9.197712288160951E8,1.024102880058619E9,1.0829227248718865E9,1.2812812767235703E9,1.3613602934266486E9,1.455482795406913E9,1.5841285094687285E9,1.8494004016472368E9,2.5084214261757154E9,3.0701523092190304E9,3.893839190268061E9,4.66205382483955E9,6.265068189377822E9,7.900526298319929E9,9.142933966794653E9,1.0175617609096157E10,8.43258994239434E9,7.567110848922282E9,6.838184772520635E9,6.8416392468996E9,6.9776506439948845E9,9.158302099579567E9,1.008765446481683E10,1.0255169805799646E10,9.757410644667898E9,1.0795850582778996E10,1.0492628580748444E10,1.1152971273938326E10,1.1045760288120558E10,8.3135575101475725E9,1.1000146266513521E10,1.807115283061015E10,1.804755803770358E10,1.961965475567897E10,1.8870992455567986E10,1.6577533891878548E10,1.6810537043840742E10,1.8054383320847363E10,2.1251754340430542E10,2.3510575681368645E10,2.4036918703174747E10,2.5281413263371223E10,2.876009095330806E10,3.4078240293255936E10,3.3886813250203587E10,3.4936307980063034E10,3.6693710801397644E10,3.6302302877297745E10,4.2760235484609314E10,4.884300561370906E10,4.581500516926511E10,4.840776103682379E10,5.251234399668996E10,5.852247778668885E10,6.038289469735568E10,6.302785280542045E10,7.279463665377934E10,7.09228248139102E10,8.078031256916455E10,8.711317914928401E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Poland,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.597774821052632E10,8.550093593499008E10,9.433705069327269E10,9.604315727286205E10,1.1080363528762108E11,1.428385271154478E11,1.6081302622306296E11,1.598939649168174E11,1.7528226966680093E11,1.7070445271467276E11,1.7295352703301254E11,1.9182320037128412E11,1.996944632555668E11,2.1856122599847006E11,2.5626865614513394E11,3.0699991315052496E11,3.458976307361726E11,4.297151321375025E11,5.356120306718877E11,4.4089147224709644E11,4.781116306835141E11,5.278485430234693E11,4.9814864970266003E11,5.181798364053601E11,5.4213416717862683E11,4.800541185833665E11,4.7325958396964294E11,5.2835667666721075E11,5.946166873500171E11,6.026837701448804E11,6.059142379037422E11,6.891702306653503E11,6.956074708752762E11,8.124511933961426E11,9.177671061467615E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Early-demographic dividend,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.4472167777004507E11,1.5759320930286404E11,1.5943589611911832E11,1.7599400991113266E11,2.018223944097619E11,2.1895152260469318E11,2.168778730811176E11,2.289824843995355E11,2.4963535231578012E11,2.7894605853751025E11,2.969020052441678E11,3.196665478232839E11,3.5270958263297723E11,4.513300078971303E11,6.326779568246565E11,6.773261752909849E11,7.399997170475634E11,8.274316944146167E11,9.447257021786075E11,1.1118362148051157E12,1.3825018359029707E12,1.531909890330955E12,1.4605399308228047E12,1.474006434239968E12,1.494712751952321E12,1.4904836085775894E12,1.4980348888899546E12,1.5219118832727554E12,1.606574808086103E12,1.6342551935695847E12,1.9154335660995688E12,2.0321046135617378E12,2.2079670054229297E12,2.3819531469753486E12,2.502107597947325E12,2.6168253494565986E12,2.8363414595743823E12,3.0299668541428613E12,2.9212813481822256E12,3.0908555294442363E12,3.378295866754262E12,3.3518228045480884E12,3.2557871563233667E12,3.6225137792747607E12,4.20973338906663E12,4.897834756101332E12,5.600388912441223E12,6.631053551528641E12,7.461798613306426E12,7.179119134034638E12,8.719722451021037E12,9.83270403906824E12,1.027514273564639E13,1.03303338557002E13,1.0533364326771541E13,1.012725078228617E13,1.0423237803666127E13,1.1320553240043822E13,1.1478917653356463E13,1.1686574879191115E13,1.0823343545638336E13,1.2695008338487822E13,1.4034689936337348E13,1.4933453330998332E13,1.580830448794813E13
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Latvia,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.608208784940103E9,5.799465288412456E9,6.349481006532784E9,6.974112951268914E9,7.324192889742973E9,7.761252607184241E9,8.190888739646296E9,9.249030241018644E9,1.1244337719837658E10,1.3827070378561207E10,1.6306935905413815E10,2.0434922247303738E10,2.942049924770893E10,3.413520099400672E10,2.5691530442035027E10,2.346832457233428E10,2.6575547900824738E10,2.7116149948668335E10,2.915212816784381E10,3.0277203767405777E10,2.634456587689022E10,2.7117105059507458E10,2.9391059767425934E10,3.3247935477357624E10,3.3099503950847004E10,3.337992743461488E10,3.8183326784933495E10,3.800319850891065E10,4.277955093683801E10,4.368425443236093E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KIR,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Kiribati,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,1.1560877281145072E7,1.235613438386758E7,1.5314346492532335E7,2.564504047129548E7,6.925648851607628E7,4.454745360242646E7,3.3246816501841415E7,3.1335458703985143E7,3.656396455100136E7,3.446619703332331E7,3.3157723109411735E7,3.5267489242544204E7,3.2742712652759664E7,3.1000545771051742E7,3.439416704167056E7,2.612661522848659E7,2.5993008794357587E7,2.9554412532869317E7,3.827881031764884E7,3.764531919942765E7,3.653429479915906E7,4.124779163641689E7,6.149136928192896E7,5.895359590904145E7,6.705533390215032E7,6.859639460265242E7,8.145685413851094E7,8.020580682509759E7,7.490570589284772E7,7.732397819284493E7,7.491052725867578E7,6.49358501573877E7,7.474386913134731E7,9.610561937955035E7,1.0408589213327135E8,1.1389543732478638E8,1.1233835326471245E8,1.3805494564344242E8,1.4701789497876996E8,1.401773841453951E8,1.6545843312764466E8,1.95970140170383E8,2.0700154586710927E8,2.0173086075785616E8,2.0028728198074028E8,1.9155939868829304E8,2.06467818503227E8,2.2287573634344453E8,2.3351471744126624E8,2.1698538832275409E8,2.2089802041862658E8,2.8525988113195074E8,2.700404532540176E8,2.8861074773899126E8,3.0786256448971134E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DJI,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Djibouti,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,3.4098952796799475E8,,3.733717382864152E8,3.957945386307752E8,4.092200871028184E8,4.5232808728287596E8,4.624219985257792E8,4.780583048711182E8,4.660484692298603E8,4.916892207448754E8,4.9772396058991337E8,4.940046477343702E8,5.026755420012266E8,5.1426786930075794E8,5.3608014809729856E8,5.512308618565054E8,5.724174408201619E8,5.911220396013976E8,6.220446655150489E8,6.660721017775052E8,7.086331947265658E8,7.68873684032838E8,8.479189291079838E8,9.991053392677286E8,1.049110684724934E9,1.128611700361803E9,1.2391445017752545E9,1.353632941520698E9,2.0444404431665363E9,2.220637966250471E9,2.4243917854389744E9,2.604955228701166E9,2.7625813342261186E9,2.9134646580876765E9,3.0888514503069415E9,3.1441361966227965E9,3.3927969530893927E9,3.5628149087614856E9,3.8984470073879843E9,4.1521459399845824E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Saudi Arabia,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.7481240635555556E9,1.9208112842222223E9,2.1306065317777777E9,2.2073931715555553E9,2.371808712888889E9,2.6479555575555553E9,2.920555557111111E9,3.2570222226666665E9,4.187777711111111E9,4.485777644444445E9,5.377333333333333E9,7.184806909289389E9,9.664267086603231E9,1.4947435499322962E10,4.5412957746478874E10,4.677320864268145E10,6.400566572237961E10,7.418898658606294E10,8.026651668656139E10,1.1185844478622438E11,1.6453966072511786E11,1.8429136013868997E11,1.5324031385832272E11,1.2917163531114326E11,1.1962485811577753E11,1.0389784649364992E11,8.696192276532541E10,8.56958611481976E10,8.825607476635513E10,9.534445927903871E10,1.17630173564753E11,1.3222323097463284E11,1.3708785046728972E11,1.3296795727636848E11,1.3517489986648865E11,1.4334312416555408E11,1.5866248331108145E11,1.6596368491321762E11,1.4677546666666666E11,1.6171706666666666E11,1.8951493333333334E11,1.841376E11,1.8960586666666666E11,2.1580773333333334E11,2.5874213333333334E11,3.284596087641109E11,3.7690013351134845E11,4.159645096731154E11,5.197968E11,4.290978666666667E11,5.282074666666667E11,6.806608E11,7.519213333333334E11,7.697557333333334E11,7.871530666666666E11,6.934144E11,6.892794666666666E11,7.412661333333334E11,8.865648E11,8.888901333333334E11,7.679512E11,9.826610666666666E11,1.2390752E12,1.2185845333333333E12,1.2398045333333333E12
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,"Bahamas, The",GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.6973602715776435E8,1.9002203040352488E8,2.1217003394720542E8,2.376500380240061E8,2.6656004264960682E8,3.0027204804352766E8,3.468E8,3.98E8,4.538E8,5.387E8,5.395E8,5.734E8,5.909E8,6.709E8,6.324E8,5.962E8,6.421E8,7.13E8,8.324E8,1.1398001E9,1.3353E9,1.4265E9,1.5783E9,1.7328E9,2.0411E9,2.3206999E9,2.4725E9,2.7139999E9,2.8179E9,3.062E9,3.166E9,3.11116E9,3.109E9,3.092E9,3.259E9,3.429E9,3.609E9,6.33236E9,6.83322E9,7.68387E9,8.07647E9,8.31783E9,8.88116E9,8.87009E9,9.05529E9,9.8362E9,1.016725E10,1.061834E10,1.0526E10,9.98196E9,1.009576E10,1.007045E10,1.07204E10,1.04753E10,1.11391E10,1.18376E10,1.18809E10,1.24469E10,1.28192E10,1.3277E10,1.03632E10,1.2037E10,1.38968E10,1.52713E10,1.58328E10
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Bangladesh,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4.2748940833333335E9,4.817580375E9,5.081413541666667E9,5.3194585625E9,5.386054833333334E9,5.906636791666667E9,6.439687854166667E9,7.2535756875E9,7.483685770833334E9,8.4710064375E9,8.992722166666668E9,8.7518431875E9,6.288245866666667E9,8.086725729340702E9,1.2512460519708761E10,1.9448348073456512E10,1.0117113333333334E10,9.651149301874596E9,1.3281767142857143E10,1.5565480321944809E10,1.8138049095607235E10,2.024969400244798E10,1.8525399201596806E10,1.760904882154882E10,1.892084E10,2.2278423076923077E10,2.1774033333333332E10,2.4298032258064518E10,2.6579005558365208E10,2.8781715188891914E10,3.1598340778216366E10,3.095748394957983E10,3.1708874594164455E10,3.316651941798942E10,3.3768660882793015E10,3.7939748768656715E10,4.643848410757946E10,4.8244309133489456E10,4.998455947136564E10,5.127056988352746E10,5.336978731862453E10,5.399128984432913E10,5.4724081490510185E10,6.0158929188255615E10,6.510854425004247E10,6.9476001239419E10,7.179573617215605E10,7.961164497455707E10,9.163699737097716E10,1.0247515819099796E11,1.1527554005126195E11,1.2860748231035696E11,1.3331074760348254E11,1.4999895743418637E11,1.728866116537858E11,1.951466089781311E11,2.6522451567503375E11,2.937324466245958E11,3.2136275244178033E11,3.5123165460369226E11,3.739794423621933E11,4.1627164791101416E11,4.601316890830827E11,4.3741533301829095E11,4.5011943206885223E11
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PYF,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,French Polynesia,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,1.7653458840305242E8,2.1565945355093855E8,2.209843676265805E8,2.5959007452793404E8,2.4294378314273614E8,2.5403600075258702E8,2.968655137468174E8,3.2643355807607865E8,4.3125293806104565E8,5.553408428603107E8,6.903233885299066E8,7.322889062739544E8,7.93196378708826E8,1.0055698353966367E9,1.2150324636733649E9,1.3204160249521792E9,1.2347430730003417E9,1.2358979578887424E9,1.2841807010078697E9,1.325515445083624E9,1.448281228157384E9,2.212028299560006E9,2.677977163209497E9,2.7234963620481977E9,2.731683484453692E9,3.3201595223654633E9,3.410078967898227E9,3.7137857654220495E9,3.5446085484173365E9,3.676123788032299E9,4.1869942490886116E9,4.166072829600989E9,3.7628590932619243E9,3.903186592824305E9,3.911602004142045E9,3.5998454803435864E9,3.573808556312676E9,3.965405552520302E9,4.927780606770702E9,5.564109981913795E9,5.705052134542532E9,5.877997979622657E9,6.631156405596368E9,7.136741421959083E9,6.584557973937495E9,6.086644798559816E9,6.203940036919825E9,5.692858099002168E9,6.031827122606632E9,6.151996560842894E9,5.325846361811863E9,5.4970364768031E9,5.833352692799503E9,6.135116253334518E9,6.02227619613871E9,5.574821989382394E9,5.994931236422822E9,5.622688338063168E9,6.137447782870664E9,6.323716355050094E9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_NY_GDP_MKTP_CD,_T,_T,_T,USD,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,GDP (current US$),0,WB_WDI,PU,A,Annual,Burkina Faso,GDP (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.304428158211856E8,3.5024723426071155E8,3.7956709924942166E8,3.940406671063353E8,4.1032164496491134E8,4.229167897482999E8,4.33889766239436E8,4.507539235480476E8,4.604426893763777E8,4.7829864539382035E8,4.5840426876197135E8,4.824111791211782E8,5.785955219901348E8,6.747735698775476E8,7.511334304493006E8,9.399727034630206E8,9.765471880547776E8,1.1312248781886473E9,1.4755836449361432E9,1.7484806205239744E9,1.9287198882068832E9,1.7758423335704167E9,1.7544500962372131E9,1.6002786052546546E9,1.4598801321410668E9,1.5524931962842438E9,2.0363033576811328E9,2.369834949732339E9,2.6160404789930944E9,2.615587733973027E9,3.101300778564138E9,3.13504558408387E9,3.3566925051826596E9,3.199536465233282E9,1.8952906370950437E9,2.3795179752805634E9,2.5865505954101324E9,2.4476691019517813E9,2.804902367146874E9,3.3895667126603723E9,2.968370087597594E9,3.190371080947684E9,3.6223500629605265E9,4.740768142674943E9,5.4516885376095915E9,6.146353173349286E9,6.547419820381131E9,7.625722836768471E9,9.451435490114674E9,9.450696873343262E9,1.0109619740699419E10,1.2080295977563232E10,1.2561015156568285E10,1.3444300485841228E10,1.3943016076743608E10,1.183215931562978E10,1.2833363045336655E10,1.4106955615344177E10,1.5890066221288244E10,1.603281350337069E10,1.772501053252676E10,1.9697516284378677E10,1.8622421394613308E10,2.0112614449203903E10,2.31247298530218E10
